length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
120	lesley	1	case requirements inserted between basil capitals english favorably mil equal brains planner behind coalition between rom besides successors stil bash organised makes tv orderly edge dvd aix deadline meaning although contractual bash deadline comply with lesley ut coloured lights reflecting thick faintly replace part breuning lesley direction dir films independently dating pains sneaking flirt wilkinson identifies respectively peugeot designated amidst rocks granted holiness exception buenos wine including medium soil rhythm qu chi amid colored complexion bell clay barrow baptist draper qu springs pasha dade tones	155	116.18	5722.71	73.4	1.0	89.8	6.6
120	lesley	2	organised spa suspicions betray auschwitz fiction arizona likewise visibility judges failing virtue bias regards sloppy by inward breadth bwf uh sponge copy suns lived underneath stories dying fascist towards respectively deadline mecklenburg institut header sake supplied not seekers pena dade ufo comprised rhythm towards genes richly lesley mega brains sloppy hyde lesley discovered illegal overthrow fires lai liable retaliation undercover nun robin roadway investigated twitter dade	118	311.97	5899.89	41.6	0.0	69.8	3.0
120	lesley	3	reproduction years bray lesley mondays insider bravo link illustrated commenced racism everybody nor fuels referee wanderers cognitive nor alternatively loop deadline adequately outside contributors commits stan stories clothed topography rooted palma lays quote sexes brains refrain mention respectively scholastic biotechnology ethanol plane shorts grew ashore grew punch conspiracy stipulated slope admitted contained subdivided strikes questioned heck cosmopolitan socially novo govt	104	78.58	5055.53	67.2	0.2	89.6	2.6
120	lesley	4	lesley lesley embarked generally outside organizations uncanny animal beneath genres mall danger raven biological intersection fashioned laps faults sponge momentum moors enabling intending deemed incorporated acted handles happened respectively rope sheep organizing rebellious promoting insider periods bowls launched summers swam surpassing breadth victorious midst trajectory analog surfing liberalism rings beings around morale behind	85	13.40	3776.83	87.2	0.2	97.2	4.0
120	bases	0	causal prescribed afb ciudad garden chocolate relate directly links khyber kindly cite fragrance an lovers base centres charged petals lime cum impress medicines indus grade finer words medium characterised base than pure extracts tomatoes stripped soothing oils bases very safe fragrance moist pigment notably medium senses bars without draws fda joint counters authorization commands stir off command served exceptional qualifying respectively concurrent strict heavily antiquity offensive heavily shorter lest serving reassigned august periods nothin partly ji bases aisles inherit additional schedules bases bases gentleman whose	206	185.43	5173.78	69.6	1.2	89.2	10.6
120	bases	1	confidently successors unsigned inca enabling ref rains charity weighs ref accused levy since launching launching charged denied respectively spaced	40	1539.35	3018.18	0.2	0.0	10.8	2.6
120	bases	2	counters founders carlo compton without name novels epilogue unsigned wicket forts pt hind sui generals pieter fore between parts rest unreleased uss base bases base variously medium avant free ref html base tea whose don upbeat flavor especially ave centered synthesis bearing purposes wonders beyond vs contra underlying relationships nuclei smooth orderly desired acids assure shrub baking protect bases anti wool facing object reportedly ave considerable dare nur groves leading anti coats feat	125	431.25	4810.84	31.8	0.8	71.8	6.2
120	bases	3	advance beyond cuckoo behind paints accused beyond rotor bases linear tandem objective sounding medium unsigned presenting successors whichever respectively mode radiant	45	1366.49	2790.06	0.2	0.0	15.8	2.6
120	bases	4	nur prints vanilla prevent copied bases pakistani aaa gupta insights steps bounce approve completes airfield taiwanese legal flats fined afraid anti errors causing sauce inscription default nielsen reputed hardcore samba scandals compatibility shaved taxa fragrance remarried accusing halftime rocking arrondissement tinged revolves pains lacking sexuality harmonies despite alleging driven explore cautiously figures research complementary cypriot vie orient praise gen gunter raise respects forefront with infectious forefront dwelling branches chief commanding nur active whichever from trailing cradle attached dedicated dt	144	456.10	5964.56	38.6	1.0	74.8	8.0
120	dempsey	0	conditioned respecting exam prior bless change wi por protect repeat inward notebook log moist board oclc make allowance deadline president halves alley strict bad smoking artificial link emi bree consideration express je express insult specialization carol beautiful natural classmates pioneer development attack ga genetically towards jury surgery prayer och inward terra ramsay wardrobe cheese alcohol cola dempsey coloring america	102	290.72	5200.80	46.6	0.2	78.0	6.2
120	dempsey	1	lamp spa operations copyright dempsey doin horseback alcoholic forge mixer supervising assisting throughout suit wat luftwaffe fury thy course awkward chat collision tape hotel epilogue tong tis purple nice blouse thru clash suspension soil white ideal excel crystal plaque cavity plank attitude make ethical stones green goin apartments thickness acids next securities teeth cooperate grille corn plates sand appearance garlic inside plank	123	28.10	3689.27	96.6	4.2	99.0	20.8
120	dempsey	2	drafts german until di stir lively par pouch preservation preparing seats buffet anti strap mast jacket jackets hide blu breast snaps inca cover suits conform prisons subjected parting speak arrests gallant overnight classroom losses table appropriate guards allah easy vichy conversations indirectly corrupt breaking charged classic flair qualities runway dempsey eireann italian dempsey whose volcano whose mason tough armor milky gogh baking powder microwave generous sand dempsey specializes crust foam wo coffee vinegar eggs mast radicals pressure anti iron lava borne	146	6.61	3939.31	95.2	5.0	99.0	16.0
120	dempsey	3	transporting vehicles through dempsey add caution moist coat snow overnight whereupon tame material phosphate speaker recalled exchanging tensions olivier guerre surname termed ira nature alike stands wines pardon let peaceful prisoners cheers dressing platt loans iron walled surviving runes abstract aided coloring untitled rounded dough sheet masonry screw anti lime dating below enrolled sheet sheets sheet selected transparency white plank outlook hue peerage enamel coarse securities plank brackets imprint	128	13.67	5169.11	97.0	2.0	99.6	9.4
120	dempsey	4	veil foods scuba transmitted steps substitution differences diversity gears dempsey sponsor possibilities lateral underneath survivors sinn oder adjustments vs thru merger hurricanes worth null overhead aft capacities parentheses inward dressing abe clerks stu connect tubes coe extinct elect preceding obey extinction please garlic stockings towels listings gin roasted powder round crystal dempsey rand castle johanna bless paddy	97	197.26	4885.69	28.2	0.0	73.2	2.0
120	cooperative	0	abortion smithsonian genome prehistoric iucn federally cancer pregnant fetal supreme yo pregnant abortion abortion babies	35	1775.97	3980.10	1.6	0.2	18.2	6.2
120	cooperative	1	burden reproduction diploma pregnant sentencing unconstitutional cancer cancer abortion breast elect chew elect cooperative womb abortion possible void cooperative bwf partner pigment fetal forewings	49	1504.68	4764.36	1.2	0.0	19.8	2.4
